spectral_mfcc_Mean_12,spectral_mfcc_Mean_13,spectral_mfcc_Std_1,spectral_mfcc_Std_2,spectral_mfcc_Std_3
-0.088046,-0.184743,0.873915,0.284948,YES
0.020664,-0.134781,0.899828,0.369053,YES
0.021,-0.329857,0.419323,0.470746,YES
-0.017372,-0.278224,0.790888,0.334676,YES
0.27879,-0.099627,1.114236,0.38726,YES
0.138666,-0.265731,0.782224,0.413281,YES
0.036365,-0.241725,0.858387,0.294224,YES
0.138062,-0.056076,1.053921,0.465481,YES
-0.004312,-0.284207,0.845132,0.408878,YES
0.019892,-0.300954,0.401113,0.361024,YES
-0.203847,-0.429599,1.013834,0.285976,YES
-0.337642,0.071051,0.775311,0.381504,YES
-0.054223,0.205681,0.599486,0.294082,YES
0.000523,-0.352504,0.508672,0.359463,YES
-0.513627,0.188634,1.123168,0.295602,YES
-0.100306,0.069262,0.709766,0.404704,YES
-0.189748,-0.084012,0.697013,0.333695,YES
-0.385717,-0.009261,0.438055,0.285907,YES
-0.151154,0.204682,0.714005,0.380022,YES
0.051245,0.240135,0.740198,0.547782,YES
0.106708,-0.219056,0.489905,0.37883,YES
-0.140016,0.01405,0.836103,0.320269,YES
0.092463,-0.106036,0.563974,0.466617,YES
-0.003772,-0.234375,0.14608,0.125673,YES
-0.034206,-0.022211,0.231584,0.239471,YES
-0.023678,-0.015655,0.737685,0.434442,YES
-0.000388,0.198308,0.53053,0.456424,YES
-0.055826,-0.078043,0.172739,0.177161,YES
-0.077409,-0.159554,0.20854,0.172611,YES
0.091537,-0.100875,0.246114,0.220402,YES
0.260218,0.049734,0.297841,0.36823,YES
0.092133,-0.003845,0.474348,0.24138,YES
0.047042,-0.100303,0.217052,0.204607,YES
0.038415,0.068495,0.275467,0.272271,YES
0.172929,0.310752,0.367284,0.216375,YES
0.281943,0.294338,0.86665,0.290064,YES
0.178258,0.289199,0.425471,0.195632,YES
0.376018,0.398828,0.305435,0.208618,YES
-0.10059,-0.012443,0.254287,0.171164,YES
-0.378558,-0.24179,0.185558,0.141774,YES
-0.329111,-0.182472,0.264867,0.170164,YES
-0.442545,-0.333678,0.242394,0.13112,YES
-0.322317,-0.102932,0.196696,0.175896,YES
-0.067346,-0.035577,0.206081,0.18723,YES
0.031648,-0.111204,0.20435,0.231985,YES
-0.130676,-0.241819,0.214517,0.209175,YES
-0.143437,-0.063092,0.334315,0.151096,YES
-0.096711,-0.02741,0.136742,0.126507,YES
-0.007944,0.013157,0.265098,0.253815,YES
-0.099318,-0.012216,0.33353,0.218878,YES
-0.180766,0.060267,1.032625,0.278019,YES
-0.066149,-0.088864,0.252478,0.131389,YES
0.089513,0.057129,0.195316,0.152801,YES
0.178324,-0.126104,0.158653,0.179277,YES
0.107637,-0.118502,0.194098,0.134064,YES
-0.083151,-0.042464,0.234492,0.18784,YES
-0.063161,0.065938,0.192867,0.220539,YES
-0.074775,0.154323,0.179641,0.123901,YES
0.158582,0.096375,0.171052,0.15882,YES
0.014501,0.105219,0.172187,0.163374,YES
-0.104787,0.057219,0.254209,0.268405,YES
0.117643,-0.049205,0.147145,0.166377,YES
0.058309,-0.199364,0.167545,0.211825,YES
-0.010571,-0.204834,0.106762,0.155204,YES
0.1011,-0.242278,0.367098,0.255038,YES
-0.214733,-0.000422,0.62512,0.531391,YES
0.122929,0.043242,0.370196,0.31295,YES
0.058647,0.006415,0.41873,0.23163,YES
0.027091,0.001381,0.439535,0.262944,YES
0.038714,0.087353,0.306712,0.181962,YES
0.068707,0.060596,0.42699,0.186909,YES
0.124517,0.029441,0.42415,0.281058,YES
0.035065,0.068093,0.600145,0.233696,YES
-0.144373,-0.038715,0.493464,0.183346,YES
0.058015,0.043939,0.37149,0.291934,YES
0.062778,0.131593,0.349428,0.154562,YES
0.003379,0.094626,0.455672,0.31782,YES
0.142044,0.126845,0.345105,0.208538,YES
0.106456,0.134823,0.48547,0.244019,YES
0.022326,0.018777,0.887153,0.318602,YES
-0.10702,-0.110042,0.501255,0.21007,YES
0.090138,-0.028901,0.405125,0.254246,YES
0.118514,0.005468,0.350834,0.253035,YES
0.002985,0.018038,0.598257,0.176967,YES
-0.401774,-0.246042,0.614465,0.219985,YES
-0.137816,-0.046033,0.31208,0.167245,YES
-0.066328,-0.076277,0.693801,0.315258,YES
-0.106135,-0.042299,0.51586,0.344809,YES
0.009417,0.031695,0.481801,0.387455,YES
0.016638,0.015198,0.394235,0.333085,YES
0.068766,0.051515,0.494093,0.335923,YES
-0.261236,-0.268084,0.510778,0.191251,YES
-0.707528,-0.33233,0.484441,0.243887,YES
-0.04005,-0.116498,0.199838,0.205396,YES
0.152401,-0.065001,0.124759,0.167903,YES
-0.063892,-0.110303,0.122255,0.135633,YES
-0.016913,-0.164137,0.095613,0.133457,YES
0.086928,-0.004668,0.188376,0.132271,YES
0.063153,-0.155168,0.124868,0.134257,YES
0.0169,-0.152257,0.217376,0.173231,YES
-0.089848,-0.280168,0.20265,0.173141,YES
0.007921,-0.120499,0.255438,0.212068,YES
-0.023544,-0.014999,0.246409,0.19546,YES
-0.02926,0.198754,0.196098,0.197513,YES
-0.176567,0.16032,0.244084,0.16974,YES
0.205743,0.13138,0.19311,0.302452,YES
0.145246,0.033579,0.218547,0.208729,YES
-0.007389,-0.066693,0.207649,0.118233,YES
0.116509,0.049009,0.241118,0.173133,YES
0.171925,0.079441,0.235702,0.166183,YES
0.141387,-0.034935,0.189383,0.137564,YES
0.195886,0.070218,0.248186,0.129074,YES
0.090213,-0.039947,0.194426,0.143935,YES
0.033213,0.0635,0.230909,0.165344,YES
0.131558,0.058364,0.206561,0.201811,YES
-0.082149,-0.255354,0.344899,0.180419,YES
0.093785,-0.113558,0.220903,0.182872,YES
0.219176,0.131626,0.286952,0.228413,YES
0.133105,0.09355,0.237621,0.140046,YES
0.152882,0.17846,0.210592,0.288064,YES
-0.125311,0.352957,1.10865,0.496718,YES
-0.243019,0.244808,1.047565,0.423599,YES
-0.202089,0.109531,1.129198,0.366519,YES
-0.36234,0.069273,0.991022,0.298289,YES
0.0436,0.160084,1.076808,0.402856,YES
-0.208275,0.168606,1.175366,0.425615,YES
-0.150994,0.031481,1.34183,0.362853,YES
-0.286652,-0.115472,1.038829,0.338047,YES
-0.195466,0.110712,1.119611,0.347583,YES
-0.369973,0.1658,0.930291,0.453564,YES
-0.390537,0.029713,1.215567,0.516094,YES
-0.354011,0.05447,0.931997,0.33431,YES
-0.15444,0.120071,0.975943,0.435676,YES
-0.002536,0.235351,1.009941,0.477152,YES
-0.225756,0.081427,1.058002,0.366954,YES
-0.098184,-0.117025,0.219445,0.156098,YES
-0.120313,0.011949,0.18396,0.174889,YES
0.02555,0.15258,0.217923,0.158177,YES
0.122025,0.308053,0.189269,0.166193,YES
0.123247,0.286288,0.161432,0.140217,YES
0.009919,0.197106,0.174209,0.182732,YES
0.074071,0.211507,0.228045,0.167783,YES
0.161396,0.221503,0.202063,0.157973,YES
-0.190164,-0.379116,0.270722,0.155491,YES
-0.451128,-0.418408,0.170855,0.190504,YES
-0.497461,-0.256098,0.480196,0.272176,YES
-0.401481,-0.173831,0.271893,0.186301,YES
-0.438084,-0.175272,0.243656,0.240434,YES
-0.21636,-0.089017,0.39872,0.250146,YES
-0.058594,-0.06906,0.179209,0.228652,YES
0.038891,-0.154936,0.456553,0.203846,YES
-0.199515,-0.071725,0.24815,0.300859,YES
0.130807,0.264365,0.36557,0.124616,YES
0.076322,-0.148255,0.350173,0.195116,YES
-0.084596,-0.220472,0.235816,0.281726,YES
-0.109841,-0.367443,0.401693,0.231785,YES
-0.123218,-0.23744,0.405491,0.401875,YES
-0.090013,-0.106454,0.441172,0.207288,YES
-0.022861,-0.065302,0.375446,0.220071,YES
0.197427,0.21537,0.318625,0.197675,YES
0.165489,0.13352,0.45906,0.265283,YES
0.076752,0.056056,0.238249,0.195771,YES
0.029149,0.170611,0.320246,0.22259,YES
0.059044,0.036982,0.394177,0.252212,YES
0.176904,0.109751,0.312877,0.269562,YES
0.096721,0.014218,0.225224,0.200101,YES
0.122225,0.067701,0.297911,0.159066,YES
-0.061373,0.132752,0.588255,0.223378,YES
-0.103457,-0.139217,0.249399,0.133569,YES
-0.144296,-0.101721,0.340678,0.183287,YES
-0.154169,-0.209961,0.322286,0.204873,YES
-0.193494,-0.162791,0.334429,0.175481,YES
-0.278104,-0.197662,0.417399,0.189518,YES
-0.137248,-0.146961,0.253435,0.18884,YES
-0.038984,-0.026221,0.395466,0.168377,YES
-0.004214,-0.037726,0.549442,0.236056,YES
0.006921,-0.025766,0.469188,0.281585,YES
-0.013534,0.035641,0.465519,0.281795,YES
0.106809,-0.041903,0.605565,0.222235,YES
0.056573,-0.047798,0.363655,0.237465,YES
-0.012284,-0.137746,0.547928,0.222523,YES
0.03304,0.009784,0.421458,0.311329,YES
-0.058375,-0.125076,0.633135,0.213811,YES
0.091111,-0.015407,0.318999,0.244037,YES
-0.059229,-0.059725,0.426385,0.319302,YES
0.004375,0.045896,0.503893,0.512676,YES
0.012509,-0.043262,0.490883,0.437629,YES
-0.01901,-0.020331,0.32464,0.318348,YES
0.02327,-0.084247,0.554489,0.308069,YES
-0.11389,-0.206505,0.224707,0.160774,YES
-0.056777,-0.146462,0.232946,0.170239,YES
-0.142135,-0.170389,0.182291,0.164827,YES
-0.116173,-0.142735,0.160171,0.138604,YES
-0.10655,-0.148292,0.210926,0.192019,YES
-0.07966,0.032221,0.150161,0.16923,YES
-0.195032,0.029398,0.203812,0.190272,YES
-0.385793,-0.258112,0.18568,0.175122,YES
-0.260673,-0.111986,0.154017,0.211058,YES
-0.149941,-0.17455,0.217997,0.148783,YES
-0.088601,0.161945,0.246975,0.181676,YES
-0.070296,-0.131098,0.175808,0.159571,YES
0.027339,0.044998,0.205757,0.124481,YES
0.197405,0.216995,0.127328,0.155016,YES
0.166292,0.124057,0.194692,0.167485,YES
-0.016054,-0.167041,0.472938,0.421786,YES
-0.412828,-0.471436,0.296765,0.431501,YES
-0.479238,-0.457326,0.524554,0.363827,YES
-0.26855,-0.19874,0.284614,0.174721,YES
-0.341204,-0.075634,0.293822,0.329155,YES
-0.466713,-0.179563,0.175556,0.231666,YES
-0.398242,-0.158345,0.299919,0.343244,YES
-0.010738,-0.013309,0.311282,0.344735,YES
0.037424,0.037573,0.319626,0.245793,YES
-0.052058,0.017732,0.337047,0.260347,YES
-0.08325,-0.001926,0.217457,0.348162,YES
-0.158667,-0.037916,0.26273,0.190748,YES
-0.110816,-0.135664,0.346246,0.189794,YES
-0.049652,0.001122,0.202766,0.176767,YES
0.078178,0.10921,0.17308,0.135389,YES
0.090224,0.018828,0.240346,0.107916,YES
0.057222,0.070978,0.119785,0.176814,YES
0.094505,0.149966,0.220235,0.231665,YES
0.185416,0.231641,0.292301,0.169757,YES
0.133408,0.127775,0.166896,0.191738,YES
0.041632,0.058707,0.35134,0.199808,YES
-0.000555,0.045344,0.321411,0.136827,YES
0.122313,0.045218,0.16342,0.189301,YES
-0.062931,0.051744,0.391391,0.21218,YES
-0.194994,-0.025091,0.507655,0.385274,YES
-0.101322,-0.001671,0.195844,0.312918,YES
0.096432,0.194618,0.397826,0.165474,YES
0.101651,0.26516,0.300703,0.22743,YES
-0.095016,-0.144964,2.892573,0.425873,YES
-0.201376,-0.361853,0.439482,0.305638,YES
-0.609267,-0.305323,0.344011,0.176605,YES
-0.535205,-0.079511,0.53365,0.223392,YES
-0.025008,-0.19753,0.528023,0.253031,YES
0.185604,-0.039514,0.832228,0.201777,YES
0.129431,-0.299869,0.756843,0.251294,YES
-0.225437,0.033951,1.047885,0.235694,YES
-0.412574,0.023342,0.69935,0.311429,YES
-0.499543,-0.310411,0.412318,0.271286,YES
-0.150707,0.350599,0.165409,0.238007,YES
0.135021,0.42909,0.197792,0.240651,YES
0.489637,0.297632,0.474034,0.213866,YES
0.152041,0.264897,0.297068,0.303023,YES
-0.043061,0.096087,0.398719,0.121057,YES
-0.266755,0.004818,0.303104,0.396557,YES
-0.001866,0.270542,0.351643,0.259251,YES
-0.143096,0.09679,0.22262,0.229012,YES
-0.36162,-0.010358,0.240132,0.213694,YES
-0.156942,-0.060254,0.192435,0.184481,YES
0.096046,0.093146,0.180361,0.152616,YES
-0.25143,0.005528,0.21361,0.230119,YES
-0.330183,-0.026887,0.226033,0.186923,YES
-0.349063,-0.067553,0.13751,0.132667,YES
-0.201009,-0.107409,0.14658,0.178616,YES
-0.340087,-0.017513,0.161894,0.169159,YES
-0.175575,0.015637,0.266751,0.316229,YES
-0.038848,0.280269,0.232211,0.157018,YES
-0.197583,0.048241,0.253476,0.198673,YES
-0.34838,-0.015614,0.254635,0.174395,YES
0.070542,-0.031399,0.194664,0.186666,YES
-0.127125,0.077691,0.237604,0.212153,YES
-0.277811,-0.033223,0.088858,0.161738,YES
-0.149367,-0.125443,0.412286,0.178847,YES
0.060571,-0.154083,0.31491,0.171781,YES
0.005611,-0.170612,0.321943,0.225695,YES
-0.019784,-0.166716,0.281847,0.194809,YES
0.00636,-0.054193,0.320237,0.19652,YES
0.103985,-0.000481,0.257043,0.115574,YES
0.063746,-0.045336,0.315311,0.167448,YES
-0.213793,-0.252477,0.283989,0.127904,YES
-0.119874,-0.111172,0.338505,0.197465,YES
-0.016062,-0.105763,0.319934,0.182655,YES
-0.101892,-0.082132,0.309648,0.214397,YES
-0.056663,-0.09135,0.294623,0.188935,YES
-0.16703,-0.101467,0.386344,0.197348,YES
-0.053036,-0.109394,0.380019,0.159568,YES
-0.052368,-0.060726,0.420066,0.226058,YES
-0.014358,-0.125396,0.295847,0.249238,YES
-0.044887,0.003097,0.505076,0.257291,YES
-0.078427,-0.101999,0.409189,0.226383,YES
-0.057649,-0.116007,0.440802,0.268276,YES
-0.02281,-0.04013,0.347322,0.235915,YES
-0.108382,-0.043312,0.320107,0.237725,YES
-0.069365,0.00915,0.289304,0.289424,YES
-0.04717,-0.041018,0.339968,0.222355,YES
-0.100151,-0.01211,0.512277,0.335732,YES
-0.143565,-0.049817,0.415801,0.266078,YES
-0.077985,-0.113542,0.530294,0.307585,YES
-0.084909,-0.046346,0.458081,0.272859,YES
-0.11284,-0.047216,0.420098,0.326909,YES
-0.080853,-0.041513,0.487787,0.377977,YES
-0.08631,-0.107571,0.441521,0.369451,YES
-0.161278,-0.028706,0.327722,0.268871,YES
-0.161434,0.031949,0.313405,0.161219,YES
-0.070149,-0.006167,0.321905,0.25173,YES
-0.101041,-0.104866,0.544685,0.230686,YES
-0.214784,-0.086186,0.298661,0.249368,YES
-0.304855,-0.245729,0.268883,0.135766,YES
-0.143645,-0.010305,0.394702,0.231762,YES
-0.082821,-0.014003,0.366487,0.234205,YES
-0.049491,0.069243,0.683271,0.151904,YES
-0.176661,0.068415,0.319773,0.248314,YES
-0.123378,0.05898,0.388678,0.175715,YES
0.043551,0.158773,0.289927,0.244736,YES
-0.139087,-0.150112,0.438574,0.179094,YES
-0.057942,0.128515,0.512665,0.213548,YES
0.20486,0.19882,0.309793,0.163706,YES
0.184729,0.093789,0.541582,0.315054,YES
0.142973,-0.02841,0.500275,0.344887,YES
0.099204,-0.079164,0.414501,0.416409,YES
0.262728,0.089943,0.629132,0.3727,YES
0.320283,0.064201,0.556565,0.322746,YES
0.033491,0.010616,0.544117,0.398365,YES
0.048217,0.038242,0.470992,0.446031,YES
0.060261,0.01347,0.605484,0.368917,YES
0.146748,0.055269,0.539427,0.37367,YES
0.069907,0.030946,0.507938,0.435555,YES
0.054944,-0.119711,0.503811,0.375773,YES
0.448295,0.20985,0.592546,0.343214,YES
-0.013129,0.128925,2.494602,0.550507,YES
-0.304925,0.193512,1.093504,0.709156,YES
-0.128969,0.165672,0.801061,0.552771,YES
0.09119,0.139624,0.474507,0.266846,YES
0.050616,0.05767,0.536981,0.48586,YES
-0.108937,0.06177,0.542704,0.447718,YES
0.036683,0.169043,0.556408,0.310018,YES
-0.101744,0.299686,0.917855,0.594809,YES
-0.094189,0.06508,0.345451,0.20448,YES
-0.076082,0.007532,0.323784,0.257081,YES
-0.344336,-0.084161,0.636931,0.253608,YES
-0.129275,0.214248,0.300409,0.428132,YES
0.055135,0.061038,0.497659,0.597894,YES
0.070774,-0.039621,0.872382,0.557769,YES
-0.015274,-0.06225,0.376807,0.639534,YES
0.112727,0.176039,0.441725,0.286747,YES
-0.139999,-0.018641,0.766871,0.508783,YES
-0.456185,-0.573014,0.106887,0.15406,YES
0.098068,-0.091724,0.419266,0.333451,YES
0.11082,0.800352,0.300946,0.208529,YES
0.160572,0.568018,0.356459,0.279562,YES
0.037633,0.376433,0.267035,0.380764,YES
0.106935,0.550534,0.263746,0.195422,YES
0.099402,0.647653,0.194154,0.387161,YES
-0.129867,0.345852,0.367176,0.607978,YES
-0.231574,-0.119678,0.423037,0.2048,YES
-0.007161,-0.190898,0.346296,0.369159,YES
0.082001,0.117293,1.892213,0.179532,YES
0.071904,0.100813,0.149504,0.167662,YES
0.08219,0.152216,0.167782,0.128473,YES
0.065756,0.06267,0.141385,0.12252,YES
0.086433,0.128405,0.168097,0.146626,YES
0.117061,0.139852,0.147547,0.131874,YES
0.105252,0.090646,0.213843,0.179553,YES
0.088231,0.105206,0.133637,0.146792,YES
0.042939,0.079584,0.145456,0.113964,YES
0.105625,0.156996,0.185712,0.115164,YES
0.120006,0.150764,0.18433,0.135503,YES
0.09905,0.111542,0.16168,0.142556,YES
-0.061576,-0.157377,0.748666,0.368987,YES
-0.038105,0.3469,0.337928,0.166659,YES
-0.147194,0.232982,0.333256,0.197363,YES
-0.365019,0.255296,0.38617,0.096494,YES
-0.148672,0.153807,0.358139,0.157224,YES
-0.167714,0.215797,0.324267,0.16519,YES
-0.300392,-0.013478,0.711524,0.330594,YES
-0.079476,0.205662,0.216852,0.158382,YES
-0.201066,0.308752,0.313758,0.175602,YES
-0.045205,-0.057163,0.668041,0.462638,YES
-0.304877,0.063757,0.35404,0.179124,YES
-0.15915,0.112391,0.507559,0.145442,YES
-0.299234,0.059281,0.164046,0.153018,YES
-0.190598,0.104887,0.147538,0.142046,YES
-0.336246,-0.087176,0.128147,0.12227,YES
-0.238578,-0.007698,0.130929,0.154138,YES
-0.124759,-0.017017,0.139033,0.137276,YES
-0.279398,-0.112086,0.160518,0.12123,YES
0.105539,0.181844,0.159756,0.096836,YES
-0.162419,0.152529,0.185789,0.208987,YES
-0.37043,0.04377,0.234717,0.191978,YES
-0.272881,0.03996,0.148753,0.199993,YES
-0.242464,-0.067363,0.140858,0.142256,YES
-0.284709,0.043898,0.181602,0.155129,YES
-0.192459,0.03646,0.187824,0.129315,YES
-0.214278,0.013308,0.14993,0.15154,YES
-0.062515,0.064987,0.150803,0.104948,YES
-0.136389,-0.036325,0.148053,0.145711,YES
0.123362,-0.041712,1.270137,0.274827,YES
0.081974,0.047342,1.290446,0.554355,YES
0.107139,-0.073632,0.831539,0.145075,YES
0.1448,0.033517,1.570634,0.583994,YES
0.124187,-0.031135,0.744407,0.548953,YES
-0.002287,-0.55998,0.56294,0.412715,YES
0.030228,-0.283341,0.658945,0.353154,YES
0.13992,0.006084,0.391853,0.408618,YES
0.065482,-0.143519,0.758054,0.388981,YES
0.185824,0.10786,0.323219,0.284151,YES
0.026297,-0.506192,0.555509,0.430154,YES
0.032505,-0.277785,0.660465,0.342829,YES
0.157279,-0.007546,0.489838,0.318518,YES
-0.272404,-0.10664,0.551143,0.443243,YES
0.259266,0.294256,1.696107,0.249756,YES
0.23544,0.394366,0.563928,0.35331,YES
0.004083,0.294187,0.533164,0.180586,YES
0.069292,0.146482,0.624509,0.290597,YES
0.007164,0.108216,0.49811,0.223865,YES
0.119785,0.529248,0.290664,0.340395,YES
0.062719,0.263816,0.609562,0.249723,YES
0.001231,0.318781,0.301302,0.185017,YES
0.005772,0.143308,0.670054,0.241138,YES
-0.133375,0.001063,0.39293,0.191684,YES
0.149791,0.410764,0.240107,0.167007,YES
0.141691,0.324743,0.433092,0.266049,YES
0.011738,0.296763,0.381306,0.232262,YES
0.046051,0.069848,0.604157,0.230053,YES
0.026308,0.264356,0.295079,0.224247,YES
-0.03134,0.25434,0.317337,0.238889,YES
0.012119,0.109145,1.994233,0.223712,YES
0.099243,0.451876,0.179198,0.129145,YES
0.11069,0.423567,0.161049,0.119956,YES
0.086609,0.460586,0.2405,0.147594,YES
-0.029893,0.375334,0.178391,0.165346,YES
0.001098,0.368585,0.188601,0.147816,YES
0.116446,0.404362,0.183006,0.199427,YES
0.108526,0.391153,0.158703,0.18443,YES
0.05155,0.291867,0.204603,0.212332,YES
0.039159,0.25263,0.167667,0.212703,YES
0.047389,0.250153,0.208868,0.197273,YES
-0.110376,-0.041157,0.142316,0.181042,YES
-0.226741,-0.230595,0.182584,0.190475,YES
-0.17668,-0.201166,0.178802,0.179257,YES
-0.144189,-0.147217,0.169521,0.23387,YES
0.111275,0.096993,0.382365,0.347584,YES
0.156025,0.167619,0.234146,0.167009,YES
0.111558,0.09154,0.265467,0.202493,YES
0.143401,0.027832,0.239588,0.158152,YES
0.08348,0.121494,0.291741,0.237281,YES
0.166348,0.149311,0.250673,0.150054,YES
0.115875,0.053498,0.269312,0.212124,YES
0.09837,0.039728,0.241647,0.199372,YES
0.109644,0.153966,0.268836,0.181729,YES
0.143137,0.120943,0.289381,0.204467,YES
0.12154,0.023002,0.218246,0.139219,YES
0.097427,0.115554,0.314015,0.247263,YES
0.154727,0.143256,0.280505,0.238936,YES
0.115452,0.070068,0.284607,0.256044,YES
0.075596,-0.03544,1.275612,0.868189,YES
-0.043585,0.070802,0.681784,0.454678,YES
-0.012242,-0.014847,0.514214,0.369514,YES
-0.002345,0.028056,0.493139,0.381488,YES
0.037807,-0.073941,0.577766,0.399278,YES
0.084389,0.007838,0.596046,0.445318,YES
-0.045412,0.043177,0.542706,0.481634,YES
0.012864,-0.11907,0.552487,0.513661,YES
0.116932,-0.085659,0.532511,0.396701,YES
-0.037365,-0.038517,0.430715,0.311344,YES
0.046762,-0.027913,1.100302,0.512445,YES
0.025926,0.077104,0.556651,0.395938,YES
-0.065336,-0.050233,0.518504,0.392061,YES
0.036319,-0.089301,0.462946,0.431518,YES
0.09255,-0.101859,0.509613,0.420069,YES
0.170544,0.125308,0.299183,0.253861,YES
0.06227,0.059184,0.435598,0.213459,YES
0.226796,0.034052,0.316518,0.218345,YES
0.031509,0.131027,0.318915,0.357489,YES
0.053962,-0.005916,0.472635,0.259217,YES
0.206051,0.099423,0.193877,0.332551,YES
0.102652,0.113238,0.563065,0.168053,YES
0.355076,0.07255,0.280459,0.166874,YES
-0.081344,-0.000248,0.343376,0.235966,YES
-0.146768,-0.042352,0.290562,0.114714,YES
0.003757,-0.1462,0.528159,0.530187,YES
0.087202,0.063923,0.390236,0.355287,YES
